ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-08-15,4673.46390558217,3237.2853534240985,5377.950485814677,4673.316909968859,4673.613623667971,-331.48226760206524,-331.48226760206524,-331.48226760206524,150.70369944180936,150.70369944180936,150.70369944180936,-482.18596704387454,-482.18596704387454,-482.18596704387454,0.0,0.0,0.0,4341.981637980105
2015-08-16,4673.364942563787,3288.940063179355,5463.2905885105965,4673.172581309372,4673.538122379441,-329.64389877512303,-329.64389877512303,-329.64389877512303,147.3014054813939,147.3014054813939,147.3014054813939,-476.9453042565169,-476.9453042565169,-476.9453042565169,0.0,0.0,0.0,4343.721043788664
2015-08-17,4673.265979545404,3460.732043923168,5636.617824557844,4673.035169411459,4673.469941768784,-81.87791610295515,-81.87791610295515,-81.87791610295515,387.92927057189905,387.92927057189905,387.92927057189905,-469.80718667485417,-469.80718667485417,-469.80718667485417,0.0,0.0,0.0,4591.388063442449
2015-08-18,4673.167016527021,3068.8603112408387,5166.12353575868,4672.898492288735,4673.410087745853,-563.9317246512317,-563.9317246512317,-563.9317246512317,-102.66917574087259,-102.66917574087259,-102.66917574087259,-461.2625489103591,-461.2625489103591,-461.2625489103591,0.0,0.0,0.0,4109.235291875789
2015-08-19,4673.068053508638,2938.2970967530714,5061.206671423193,4672.756995902586,4673.343833962535,-671.4863744119314,-671.4863744119314,-671.4863744119314,-219.64733846863717,-219.64733846863717,-219.64733846863717,-451.83903594329416,-451.83903594329416,-451.83903594329416,0.0,0.0,0.0,4001.5816790967065
2015-08-20,4672.9690904902545,2808.2691236102905,5033.0982251844935,4672.594112999203,4673.291173452391,-751.1736784743854,-751.1736784743854,-751.1736784743854,-309.0893061473769,-309.0893061473769,-309.0893061473769,-442.0843723270085,-442.0843723270085,-442.0843723270085,0.0,0.0,0.0,3921.7954120158693
2015-08-21,4672.8701274718715,3103.866530072138,5187.992187630564,4672.466124808518,4673.249143609883,-487.0776568881722,-487.0776568881722,-487.0776568881722,-54.52855513658037,-54.52855513658037,-54.52855513658037,-432.5491017515918,-432.5491017515918,-432.5491017515918,0.0,0.0,0.0,4185.7924705836995
2015-08-22,4672.771164453488,3305.744167323592,5540.927771664014,4672.323704336801,4673.206970863024,-273.06550337959186,-273.06550337959186,-273.06550337959186,150.7036994410946,150.7036994410946,150.7036994410946,-423.7692028206865,-423.7692028206865,-423.7692028206865,0.0,0.0,0.0,4399.705661073896
2015-08-23,4672.672201435105,3242.345217243241,5500.868883045699,4672.148012693237,4673.170193709919,-268.94768757672415,-268.94768757672415,-268.94768757672415,147.3014054813884,147.3014054813884,147.3014054813884,-416.2490930581126,-416.2490930581126,-416.2490930581126,0.0,0.0,0.0,4403.724513858381
2015-08-24,4672.573238416722,3545.9871356165486,5728.245038241585,4671.999308294067,4673.130726892838,-22.51625391134172,-22.51625391134172,-22.51625391134172,387.9292705717092,387.9292705717092,387.9292705717092,-410.4455244830509,-410.4455244830509,-410.4455244830509,0.0,0.0,0.0,4650.056984505381
2015-08-25,4672.474275398339,3043.3205437987976,5151.044798352044,4671.834671311689,4673.072850889143,-509.422026478198,-509.422026478198,-509.422026478198,-102.66917574132292,-102.66917574132292,-102.66917574132292,-406.7528507368751,-406.7528507368751,-406.7528507368751,0.0,0.0,0.0,4163.052248920141
2015-08-26,4672.375312379956,2874.1680336057593,5066.3114849328995,4671.659568610812,4673.025965380755,-625.1374467793185,-625.1374467793185,-625.1374467793185,-219.64733846887611,-219.64733846887611,-219.64733846887611,-405.49010831044234,-405.49010831044234,-405.49010831044234,0.0,0.0,0.0,4047.2378656006376
2015-08-27,4672.276349361573,2831.1076678122677,4960.935607613079,4671.479522875645,4672.971278829719,-715.9796100488085,-715.9796100488085,-715.9796100488085,-309.0893061482048,-309.0893061482048,-309.0893061482048,-406.8903039006036,-406.8903039006036,-406.8903039006036,0.0,0.0,0.0,3956.2967393127647
2015-08-28,4672.17738634319,3084.239836393833,5317.379864927861,4671.336102132351,4672.920308012343,-465.6207928596059,-465.6207928596059,-465.6207928596059,-54.52855513662548,-54.52855513662548,-54.52855513662548,-411.0922377229804,-411.0922377229804,-411.0922377229804,0.0,0.0,0.0,4206.556593483584
2015-08-29,4672.078423324807,3251.6729280831,5447.694331677711,4671.166722343883,4672.875974338261,-267.43142099939803,-267.43142099939803,-267.43142099939803,150.70369944206408,150.70369944206408,150.70369944206408,-418.1351204414621,-418.1351204414621,-418.1351204414621,0.0,0.0,0.0,4404.647002325409
2015-08-30,4671.979460306424,3352.1015814012126,5460.667715815938,4671.027205687781,4672.852794313608,-280.6547558149895,-280.6547558149895,-280.6547558149895,147.30140548062778,147.30140548062778,147.30140548062778,-427.9561612956173,-427.9561612956173,-427.9561612956173,0.0,0.0,0.0,4391.324704491434
2015-08-31,4671.880497288041,3519.6927406284535,5692.584974107234,4670.894551123244,4672.828360227154,-52.46194870329161,-52.46194870329161,-52.46194870329161,387.92927057179827,387.92927057179827,387.92927057179827,-440.3912192750899,-440.3912192750899,-440.3912192750899,0.0,0.0,0.0,4619.418548584749
2015-09-01,4671.781534269658,3030.424978271359,5177.708831557354,4670.741573514345,4672.784853255042,-557.8476960091247,-557.8476960091247,-557.8476960091247,-102.66917574100577,-102.66917574100577,-102.66917574100577,-455.17852026811886,-455.17852026811886,-455.17852026811886,0.0,0.0,0.0,4113.933838260533
2015-09-02,4671.682571251275,2868.057912525879,5083.389200505872,4670.5808868768245,4672.7567593175445,-691.6126920178137,-691.6126920178137,-691.6126920178137,-219.64733846825558,-219.64733846825558,-219.64733846825558,-471.96535354955824,-471.96535354955824,-471.96535354955824,0.0,0.0,0.0,3980.0698792334606
2015-09-03,4671.5836082328915,2796.733160072263,4994.796892578564,4670.413778449291,4672.702755657282,-799.4068795165097,-799.4068795165097,-799.4068795165097,-309.0893061478924,-309.0893061478924,-309.0893061478924,-490.3175733686171,-490.3175733686171,-490.3175733686171,0.0,0.0,0.0,3872.176728716382
2015-09-04,4671.484645214508,3064.130971741831,5174.688385149946,4670.240463393468,4672.660725814774,-564.2602034343431,-564.2602034343431,-564.2602034343431,-54.52855513585797,-54.52855513585797,-54.52855513585797,-509.7316482984851,-509.7316482984851,-509.7316482984851,0.0,0.0,0.0,4107.224441780165
2015-09-05,4671.385682196125,3272.3376434812153,5377.739056676146,4670.077524306147,4672.6274586266445,-378.94522540362584,-378.94522540362584,-378.94522540362584,150.703699441606,150.703699441606,150.703699441606,-529.6489248452318,-529.6489248452318,-529.6489248452318,0.0,0.0,0.0,4292.440456792499
2015-09-06,4671.286719177742,3183.4475951700624,5326.867407095526,4669.904970591601,4672.607893462566,-402.1702993663933,-402.1702993663933,-402.1702993663933,147.3014054803407,147.3014054803407,147.3014054803407,-549.4717048467339,-549.4717048467339,-549.4717048467339,0.0,0.0,0.0,4269.116419811349
2015-09-07,4671.187756159359,3424.687496858953,5633.619668246781,4669.691862457411,4672.550870165447,-180.65140982263515,-180.65140982263515,-180.65140982263515,387.9292705718346,387.9292705718346,387.9292705718346,-568.5806803944697,-568.5806803944697,-568.5806803944697,0.0,0.0,0.0,4490.536346336724
2015-09-08,4671.088793140976,2936.6537739956257,5140.286155236099,4669.524291986636,4672.5295178408505,-689.0224028319166,-689.0224028319166,-689.0224028319166,-102.66917574123387,-102.66917574123387,-102.66917574123387,-586.3532270906827,-586.3532270906827,-586.3532270906827,0.0,0.0,0.0,3982.0663903090594
2015-09-09,4670.989830122593,2779.1607303915375,4911.018783058321,4669.383019618104,4672.520111652161,-821.8293661808814,-821.8293661808814,-821.8293661808814,-219.64733846871468,-219.64733846871468,-219.64733846871468,-602.1820277121667,-602.1820277121667,-602.1820277121667,0.0,0.0,0.0,3849.160463941712
2015-09-10,4670.89086710421,2714.113716781782,4800.735285751086,4669.226625705501,4672.537030897966,-924.5827908639762,-924.5827908639762,-924.5827908639762,-309.08930614758,-309.08930614758,-309.08930614758,-615.4934847163964,-615.4934847163964,-615.4934847163964,0.0,0.0,0.0,3746.3080762402337
2015-09-11,4670.791904085827,2839.6717592952946,5072.238455353904,4669.061969289515,4672.542020085034,-680.2939371208453,-680.2939371208453,-680.2939371208453,-54.528555136715724,-54.528555136715724,-54.528555136715724,-625.7653819841295,-625.7653819841295,-625.7653819841295,0.0,0.0,0.0,3990.4979669649815
2015-09-12,4670.692941067444,3064.2920256282396,5263.341793383541,4668.885872074136,4672.530080200957,-481.8395743414357,-481.8395743414357,-481.8395743414357,150.70369944089128,150.70369944089128,150.70369944089128,-632.543273782327,-632.543273782327,-632.543273782327,0.0,0.0,0.0,4188.853366726008
2015-09-13,4670.593978049061,3113.608038092992,5246.327716846804,4668.707023165532,4672.522437917721,-488.1537062601556,-488.1537062601556,-488.1537062601556,147.30140548080865,147.30140548080865,147.30140548080865,-635.4551117409643,-635.4551117409643,-635.4551117409643,0.0,0.0,0.0,4182.440271788905
2015-09-14,4670.495015030678,3308.279243172381,5491.1772914241565,4668.575533094613,4672.5153943410305,-246.29439723918085,-246.29439723918085,-246.29439723918085,387.92927057178423,387.92927057178423,387.92927057178423,-634.223667810965,-634.223667810965,-634.223667810965,0.0,0.0,0.0,4424.200617791497
2015-09-15,4670.396052012295,2882.3635449766643,5008.741158980803,4668.457395436049,4672.515122282357,-731.3455471865723,-731.3455471865723,-731.3455471865723,-102.6691757416842,-102.6691757416842,-102.6691757416842,-628.676371444888,-628.676371444888,-628.676371444888,0.0,0.0,0.0,3939.0505048257223
2015-09-16,4670.2970889939115,2782.97646780179,4907.936938278588,4668.292372033339,4672.471574260993,-838.3995894120201,-838.3995894120201,-838.3995894120201,-219.6473384684138,-219.6473384684138,-219.6473384684138,-618.7522509436062,-618.7522509436062,-618.7522509436062,0.0,0.0,0.0,3831.8974995818917
2015-09-17,4670.1981259755285,2808.0721337276036,4805.8619347326885,4668.101333301348,4672.415813594816,-913.595056206896,-913.595056206896,-913.595056206896,-309.0893061476574,-309.0893061476574,-309.0893061476574,-604.5057500592386,-604.5057500592386,-604.5057500592386,0.0,0.0,0.0,3756.6030697686324
2015-09-18,4670.099162957145,2938.057352717437,5110.110854489435,4667.883191681719,4672.359338046552,-640.6358343775767,-640.6358343775767,-640.6358343775767,-54.52855513633336,-54.52855513633336,-54.52855513633336,-586.1072792412434,-586.1072792412434,-586.1072792412434,0.0,0.0,0.0,4029.463328579569
2015-09-19,4670.000199938762,3172.6026148047686,5300.264611989464,4667.655799704589,4672.3628468259985,-413.1367544273396,-413.1367544273396,-413.1367544273396,150.703699441147,150.703699441147,150.703699441147,-563.8404538684866,-563.8404538684866,-563.8404538684866,0.0,0.0,0.0,4256.8634455114225
2015-09-20,4669.901236920379,3172.249128644911,5375.2399388443155,4667.455396878615,4672.341108972585,-390.79466129162944,-390.79466129162944,-390.79466129162944,147.30140548080314,147.30140548080314,147.30140548080314,-538.0960667724326,-538.0960667724326,-538.0960667724326,0.0,0.0,0.0,4279.10657562875
2015-09-21,4669.802273901996,3460.7167323128015,5580.640587419668,4667.2584249401625,4672.339876307926,-121.43366602294041,-121.43366602294041,-121.43366602294041,387.9292705717339,387.9292705717339,387.9292705717339,-509.3629365946743,-509.3629365946743,-509.3629365946743,0.0,0.0,0.0,4548.368607879056
2015-09-22,4669.703310883613,3029.6329415848404,5156.541406339729,4667.031123736831,4672.283223728931,-580.885040077449,-580.885040077449,-580.885040077449,-102.66917574169015,-102.66917574169015,-102.66917574169015,-478.21586433575885,-478.21586433575885,-478.21586433575885,0.0,0.0,0.0,4088.818270806164
2015-09-23,4669.60434786523,2939.252788372733,5093.397853750262,4666.855264731638,4672.25282036109,-664.9483536534881,-664.9483536534881,-664.9483536534881,-219.64733846887302,-219.64733846887302,-219.64733846887302,-445.3010151846151,-445.3010151846151,-445.3010151846151,0.0,0.0,0.0,4004.655994211742
2015-09-24,4669.505384846847,2874.476422724378,5027.416215951368,4666.669822047082,4672.209641300704,-720.4084250627161,-720.4084250627161,-720.4084250627161,-309.0893061480955,-309.0893061480955,-309.0893061480955,-411.31911891462073,-411.31911891462073,-411.31911891462073,0.0,0.0,0.0,3949.096959784131
2015-09-25,4669.406421828464,3172.340229497739,5383.762822410418,4666.462446629936,4672.23958433781,-431.53550267203303,-431.53550267203303,-431.53550267203303,-54.528555136378515,-54.528555136378515,-54.528555136378515,-377.00694753565455,-377.00694753565455,-377.00694753565455,0.0,0.0,0.0,4237.870919156431
2015-09-26,4669.307458810081,3445.1747216067442,5576.058306999843,4666.301157398712,4672.278898149997,-192.41388211685546,-192.41388211685546,-192.41388211685546,150.703699441146,150.703699441146,150.703699441146,-343.11758155800146,-343.11758155800146,-343.11758155800146,0.0,0.0,0.0,4476.893576693225
2015-09-27,4669.208495791698,3413.768019844533,5614.750839907253,4666.120518711033,4672.300915856405,-163.09860908999508,-163.09860908999508,-163.09860908999508,147.3014054812711,147.3014054812711,147.3014054812711,-310.4000145712662,-310.4000145712662,-310.4000145712662,0.0,0.0,0.0,4506.109886701703
2015-09-28,4669.109532773315,3712.0767418117885,5883.032502064903,4665.960620510051,4672.309558668238,108.35060190538243,108.35060190538243,108.35060190538243,387.92927057190957,387.92927057190957,387.92927057190957,-279.57866866652716,-279.57866866652716,-279.57866866652716,0.0,0.0,0.0,4777.460134678697
2015-09-29,4669.010569754932,3299.834905459289,5400.517967456447,4665.746895462067,4672.240848067607,-354.0025755354205,-354.0025755354205,-354.0025755354205,-102.66917574137297,-102.66917574137297,-102.66917574137297,-251.33339979404744,-251.33339979404744,-251.33339979404744,0.0,0.0,0.0,4315.007994219511
2015-09-30,4668.9116067365485,3151.667407262214,5307.8848661347765,4665.556089697755,4672.254251112903,-445.92790062823116,-445.92790062823116,-445.92790062823116,-219.64733846857212,-219.64733846857212,-219.64733846857212,-226.28056215965904,-226.28056215965904,-226.28056215965904,0.0,0.0,0.0,4222.983706108317
2015-10-01,4668.812643718165,3082.841033376806,5260.035843074418,4665.396467423465,4672.186958240558,-514.0449805567935,-514.0449805567935,-514.0449805567935,-309.08930614778313,-309.08930614778313,-309.08930614778313,-204.95567440901038,-204.95567440901038,-204.95567440901038,0.0,0.0,0.0,4154.767663161372
2015-10-02,4668.713680699782,3368.2401401464194,5517.147392874063,4665.184792530241,4672.19468295742,-242.32674342360008,-242.32674342360008,-242.32674342360008,-54.528555136423655,-54.528555136423655,-54.528555136423655,-187.7981882871764,-187.7981882871764,-187.7981882871764,0.0,0.0,0.0,4426.386937276182
2015-10-03,4668.614717681399,3581.6843765279823,5690.090099402362,4664.993545041911,4672.166760887272,-24.43510435834998,-24.43510435834998,-24.43510435834998,150.70369944185876,150.70369944185876,150.70369944185876,-175.13880380020873,-175.13880380020873,-175.13880380020873,0.0,0.0,0.0,4644.179613323049
2015-10-04,4668.515754663016,3524.304044128647,5703.978159645201,4664.789564007082,4672.224682605153,-19.888299704889633,-19.888299704889633,-19.888299704889633,147.30140548051048,147.30140548051048,147.30140548051048,-167.18970518540013,-167.18970518540013,-167.18970518540013,0.0,0.0,0.0,4648.627454958127
2015-10-05,4668.416791644633,3760.0062220319364,5992.401859577988,4664.586084947588,4672.24965678172,223.89125943250585,223.89125943250585,223.89125943250585,387.92927057171977,387.92927057171977,387.92927057171977,-164.03801113921392,-164.03801113921392,-164.03801113921392,0.0,0.0,0.0,4892.308051077139
2015-10-06,4668.31782862625,3302.0036064021733,5389.461593498043,4664.365831730526,4672.201591238691,-268.31181873793145,-268.31181873793145,-268.31181873793145,-102.66917574160111,-102.66917574160111,-102.66917574160111,-165.64264299633032,-165.64264299633032,-165.64264299633032,0.0,0.0,0.0,4400.006009888319
2015-10-07,4668.218865607867,3247.6676287864834,5342.274699274601,4664.126578951438,4672.153525695664,-391.48205689775943,-391.48205689775943,-391.48205689775943,-219.64733846827127,-219.64733846827127,-219.64733846827127,-171.83471842948816,-171.83471842948816,-171.83471842948816,0.0,0.0,0.0,4276.736808710108
2015-10-08,4668.119902589483,3136.188077358076,5270.820612247662,4663.921749953949,4672.178916148439,-491.41078460225293,-491.41078460225293,-491.41078460225293,-309.0893061482213,-309.0893061482213,-309.0893061482213,-182.32147845403165,-182.32147845403165,-182.32147845403165,0.0,0.0,0.0,4176.7091179872305
2015-10-09,4668.020939571101,3324.747489717088,5426.538624465767,4663.6934483099685,4672.141483703779,-251.22221004481156,-251.22221004481156,-251.22221004481156,-54.52855513685391,-54.52855513685391,-54.52855513685391,-196.69365490795767,-196.69365490795767,-196.69365490795767,0.0,0.0,0.0,4416.798729526289
2015-10-10,4667.921976552718,3550.656382039613,5675.05838415885,4663.473529113383,4672.137542321706,-63.73238757305346,-63.73238757305346,-63.73238757305346,150.70369944140066,150.70369944140066,150.70369944140066,-214.43608701445413,-214.43608701445413,-214.43608701445413,0.0,0.0,0.0,4604.189588979664
2015-10-11,4667.823013534335,3463.558714961043,5602.403737077289,4663.300949552434,4672.113349508958,-87.63989647013447,-87.63989647013447,-87.63989647013447,147.30140548097845,147.30140548097845,147.30140548097845,-234.94130195111293,-234.94130195111293,-234.94130195111293,0.0,0.0,0.0,4580.1831170642
2015-10-12,4667.724050515951,3723.640440086257,5834.735368039438,4663.13125492599,4672.096017614858,130.4035823218831,130.4035823218831,130.4035823218831,387.92927057166946,387.92927057166946,387.92927057166946,-257.52568824978636,-257.52568824978636,-257.52568824978636,0.0,0.0,0.0,4798.1276328378335
2015-10-13,4667.6250874975685,3183.77824729404,5403.805933622256,4662.915726846757,4672.071941179574,-384.116990593002,-384.116990593002,-384.116990593002,-102.66917574106175,-102.66917574106175,-102.66917574106175,-281.4478148519402,-281.4478148519402,-281.4478148519402,0.0,0.0,0.0,4283.508096904567
2015-10-14,4667.5261244791855,3072.6012996180816,5239.792744418763,4662.666955129099,4672.062210987313,-525.5757234388453,-525.5757234388453,-525.5757234388453,-219.6473384687304,-219.6473384687304,-219.6473384687304,-305.928384970115,-305.928384970115,-305.928384970115,0.0,0.0,0.0,4141.95040104034
2015-10-15,4667.427161460802,2948.920310435151,5175.740164642991,4662.466908240726,4672.02035710673,-639.2605705953857,-639.2605705953857,-639.2605705953857,-309.0893061475481,-309.0893061475481,-309.0893061475481,-330.1712644478376,-330.1712644478376,-330.1712644478376,0.0,0.0,0.0,4028.1665908654168
2015-10-16,4667.328198442419,3146.978854232337,5243.29660216353,4662.284416869585,4672.051350054721,-407.9135457184855,-407.9135457184855,-407.9135457184855,-54.52855513608639,-54.52855513608639,-54.52855513608639,-353.38499058239915,-353.38499058239915,-353.38499058239915,0.0,0.0,0.0,4259.414652723934
2015-10-17,4667.229235424036,3374.032375176543,5505.648961294488,4662.111205238472,4672.0626816483755,-224.10045097298863,-224.10045097298863,-224.10045097298863,150.7036994416564,150.7036994416564,150.7036994416564,-374.80415041464505,-374.80415041464505,-374.80415041464505,0.0,0.0,0.0,4443.128784451048
2015-10-18,4667.130272405653,3277.1390551309673,5401.308053929853,4661.862041252324,4672.0358834292765,-246.40861242226572,-246.40861242226572,-246.40861242226572,147.3014054814464,147.3014054814464,147.3014054814464,-393.7100179037121,-393.7100179037121,-393.7100179037121,0.0,0.0,0.0,4420.721659983387
2015-10-19,4667.03130938727,3677.138217738115,5747.5416397272675,4661.6634593832,4672.044153793537,-21.520586696985916,-21.520586696985916,-21.520586696985916,387.9292705714796,387.9292705714796,387.9292705714796,-409.44985726846556,-409.44985726846556,-409.44985726846556,0.0,0.0,0.0,4645.510722690284
2015-10-20,4666.932346368887,3048.11546998677,5261.711099234191,4661.440163612676,4672.011652717613,-524.1235104553714,-524.1235104553714,-524.1235104553714,-102.6691757405224,-102.6691757405224,-102.6691757405224,-421.4543347148489,-421.4543347148489,-421.4543347148489,0.0,0.0,0.0,4142.808835913515
2015-10-21,4666.833383350504,2975.91009234214,5105.803440332473,4661.220349911201,4671.9760603138275,-648.8998703221116,-648.8998703221116,-648.8998703221116,-219.64733846842958,-219.64733846842958,-219.64733846842958,-429.25253185368206,-429.25253185368206,-429.25253185368206,0.0,0.0,0.0,4017.9335130283926
2015-10-22,4666.734420332121,2780.5701846792895,4963.239699220971,4661.023276536631,4671.99116786683,-741.5734261848027,-741.5734261848027,-741.5734261848027,-309.08930614798624,-309.08930614798624,-309.08930614798624,-432.4841200368164,-432.4841200368164,-432.4841200368164,0.0,0.0,0.0,3925.160994147318
2015-10-23,4666.635457313737,3167.686426624546,5284.370105694785,4660.839596728846,4672.016730364437,-485.4368889115651,-485.4368889115651,-485.4368889115651,-54.528555137329285,-54.528555137329285,-54.528555137329285,-430.9083337742358,-430.9083337742358,-430.9083337742358,0.0,0.0,0.0,4181.198568402172
2015-10-24,4666.536494295355,3389.8111411114937,5482.203160352524,4660.595639912056,4671.99209303087,-273.70577176500154,-273.70577176500154,-273.70577176500154,150.7036994411983,150.7036994411983,150.7036994411983,-424.4094712061999,-424.4094712061999,-424.4094712061999,0.0,0.0,0.0,4392.830722530353
2015-10-25,4666.437531276972,3375.2521534430625,5495.852342909381,4660.349469708577,4671.9485965083095,-265.69734231296565,-265.69734231296565,-265.69734231296565,147.3014054806858,147.3014054806858,147.3014054806858,-412.99874779365143,-412.99874779365143,-412.99874779365143,0.0,0.0,0.0,4400.740188964006
2015-10-26,4666.338568258589,3607.0249186341052,5631.465252036287,4660.137584974199,4671.92749340876,-8.883162648703166,-8.883162648703166,-8.883162648703166,387.92927057179486,387.92927057179486,387.92927057179486,-396.812433220498,-396.812433220498,-396.812433220498,0.0,0.0,0.0,4657.455405609885
2015-10-27,4666.239605240205,3101.5826542310656,5275.980786389566,4659.949711281022,4671.8976009874295,-478.775483804775,-478.775483804775,-478.775483804775,-102.66917574075052,-102.66917574075052,-102.66917574075052,-376.10630806402446,-376.10630806402446,-376.10630806402446,0.0,0.0,0.0,4187.46412143543
2015-10-28,4666.140642221822,3050.548338381125,5203.62832154007,4659.722746003633,4671.892857522067,-570.893921534573,-570.893921534573,-570.893921534573,-219.64733846866852,-219.64733846866852,-219.64733846866852,-351.24658306590453,-351.24658306590453,-351.24658306590453,0.0,0.0,0.0,4095.2467206872493
2015-10-29,4666.041679203439,2937.370878203119,5132.720051676612,4659.511718405752,4671.867640378011,-631.7868329680122,-631.7868329680122,-631.7868329680122,-309.0893061484244,-309.0893061484244,-309.0893061484244,-322.6975268195877,-322.6975268195877,-322.6975268195877,0.0,0.0,0.0,4034.254846235427
2015-10-30,4665.942716185055,3238.0038462379753,5358.290900082524,4659.265130443383,4671.856995946074,-345.53469956326455,-345.53469956326455,-345.53469956326455,-54.52855513694691,-54.52855513694691,-54.52855513694691,-291.0061444263177,-291.0061444263177,-291.0061444263177,0.0,0.0,0.0,4320.408016621791
2015-10-31,4665.843753166672,3547.188664377617,5643.486003961869,4658.9935103911475,4671.8370385474645,-106.08063794006145,-106.08063794006145,-106.08063794006145,150.70369944119733,150.70369944119733,150.70369944119733,-256.78433738125875,-256.78433738125875,-256.78433738125875,0.0,0.0,0.0,4559.763115226611
2015-11-01,4665.74479014829,3538.0709053204178,5646.917326608144,4658.768278711642,4671.764217638398,-73.38764561047522,-73.38764561047522,-73.38764561047522,147.30140548115378,147.30140548115378,147.30140548115378,-220.68905109162898,-220.68905109162898,-220.68905109162898,0.0,0.0,0.0,4592.357144537815
2015-11-02,4665.645827129907,3722.4245490970115,5923.811119016538,4658.51273534231,4671.734154927972,204.52829181887068,204.52829181887068,204.52829181887068,387.929270571605,387.929270571605,387.929270571605,-183.4009787527343,-183.4009787527343,-183.4009787527343,0.0,0.0,0.0,4870.1741189487775
2015-11-03,4665.546864111523,3296.737013618359,5552.243390949386,4658.279070471963,4671.779884085209,-248.27161271240635,-248.27161271240635,-248.27161271240635,-102.66917574097867,-102.66917574097867,-102.66917574097867,-145.60243697142772,-145.60243697142772,-145.60243697142772,0.0,0.0,0.0,4417.275251399116
2015-11-04,4665.44790109314,3279.1552451118205,5444.403579571873,4658.101427102868,4671.840781550825,-327.6023965565488,-327.6023965565488,-327.6023965565488,-219.64733846836774,-219.64733846836774,-219.64733846836774,-107.95505808818112,-107.95505808818112,-107.95505808818112,0.0,0.0,0.0,4337.845504536591
2015-11-05,4665.348938074758,3225.209707075267,5341.232531891046,4657.923783733772,4671.858567141738,-380.16726180472585,-380.16726180472585,-380.16726180472585,-309.08930614775124,-309.08930614775124,-309.08930614775124,-71.07795565697455,-71.07795565697455,-71.07795565697455,0.0,0.0,0.0,4285.181676270032
2015-11-06,4665.249975056375,3541.8333833914553,5721.164016183376,4657.680285870196,4671.8870038829145,-90.05556767614173,-90.05556767614173,-90.05556767614173,-54.52855513780467,-54.52855513780467,-54.52855513780467,-35.52701253833705,-35.52701253833705,-35.52701253833705,0.0,0.0,0.0,4575.194407380233
2015-11-07,4665.151012037991,3647.447343208677,5860.062688992222,4657.511095766206,4671.841072485158,148.92778382932417,148.92778382932417,148.92778382932417,150.70369944145304,150.70369944145304,150.70369944145304,-1.7759156121288422,-1.7759156121288422,-1.7759156121288422,0.0,0.0,0.0,4814.0787958673145
2015-11-08,4665.052049019608,3794.3050371125046,5920.651194746728,4657.329573344374,4671.857842594094,177.1018876901916,177.1018876901916,177.1018876901916,147.30140548114824,147.30140548114824,147.30140548114824,29.800482209043352,29.800482209043352,29.800482209043352,0.0,0.0,0.0,4842.153936709799
2015-11-09,4664.9530860012255,4029.5038328427463,6209.897743632542,4657.116450605051,4671.882833862045,446.8692226700126,446.8692226700126,446.8692226700126,387.92927057192014,387.92927057192014,387.92927057192014,58.93995209809239,58.93995209809239,58.93995209809239,0.0,0.0,0.0,5111.822308671238
2015-11-10,4664.8541229828425,3563.2340669192195,5721.528054776357,4656.885682414826,4671.915502392651,-17.165789402624732,-17.165789402624732,-17.165789402624732,-102.6691757406615,-102.6691757406615,-102.6691757406615,85.50338633803678,85.50338633803678,85.50338633803678,0.0,0.0,0.0,4647.688333580218
2015-11-11,4664.7551599644585,3415.353071158869,5679.888518564014,4656.653644112158,4671.925610116835,-110.16569285703731,-110.16569285703731,-110.16569285703731,-219.647338468287,-219.647338468287,-219.647338468287,109.48164561124965,109.48164561124965,109.48164561124965,0.0,0.0,0.0,4554.589467107421
2015-11-12,4664.656196946076,3453.8172445865107,5571.938668357808,4656.438425940193,4671.920811670502,-178.09080678628922,-178.09080678628922,-178.09080678628922,-309.08930614818934,-309.08930614818934,-309.08930614818934,130.99849936190012,130.99849936190012,130.99849936190012,0.0,0.0,0.0,4486.565390159787
2015-11-13,4664.557233927693,3610.273720647917,5874.262440206624,4656.2248011242755,4671.9684272542545,95.78095452802702,95.78095452802702,95.78095452802702,-54.528555137037195,-54.528555137037195,-54.528555137037195,150.3095096650642,150.3095096650642,150.3095096650642,0.0,0.0,0.0,4760.33818845572
2015-11-14,4664.458270909309,3866.404949822644,6025.007239481844,4656.014354519766,4671.997723678011,318.50052134790496,318.50052134790496,318.50052134790496,150.7036994417087,150.7036994417087,150.7036994417087,167.79682190619624,167.79682190619624,167.79682190619624,0.0,0.0,0.0,4982.958792257215
2015-11-15,4664.359307890926,3887.914831228391,6023.172625847303,4655.785626433216,4672.025608338581,331.26134607629626,331.26134607629626,331.26134607629626,147.30140548161617,147.30140548161617,147.30140548161617,183.95994059468006,183.95994059468006,183.95994059468006,0.0,0.0,0.0,4995.620653967222
2015-11-16,4664.260344872544,4196.682092318608,6309.896587305881,4655.556989200682,4672.041584355816,587.3319532035997,587.3319532035997,587.3319532035997,387.9292705719564,387.9292705719564,387.9292705719564,199.40268263164327,199.40268263164327,199.40268263164327,0.0,0.0,0.0,5251.592298076143
